
 22.59194208 22.56563088 22.44333849 22.34286238],0.10047611906980336,[14.45852317  7.50334909  7.48926914  7.46746284  7.45910941  7.45774893
  7.46662528  7.46794086  7.47728508  7.49905408],-0.021769001262138765
16309, [24.01532536 23.07573388 22.87572383 22.35761647 22.2691052  22.14526074
 22.1397756  22.11702547 22.00089303 21.98129062],0.019602414811103586,[14.25249987  7.40188481  7.38681385  7.37844517  7.36942848  7.35995341
  7.36220753  7.36865128  7.38003402  7.39508971],-0.015055684488353371
16498, [23.79942736 23.55395029 23.35638066 22.99798834 22.96081776 22.91013595
 22.90813471 22.79731338 22.77683037 22.68585331],0.09097706374733505,[14.44030734  7.48765503  7.48008358  7.4767177   7.46749922  7.46817709
  7.47890783  7.48180978  7.4895664   7.5039068 ],-0.014340403495273435
16485, [23.7452424  23.22750815 22.76461951 22.66663962 22.60003822 22.5922111
 22.24027593 22.21569789 21.94747481 21.88971121],0.057763605917248384,[14.49937947  7.56344337  7.53831704  7.52276634  7.51398258  7.49926629
  7.50904387  7.52111583  7.53793481  7.54605783],-0.008123017786483722
16563, [23.64935819 22.97132695 22.9356521  22.7388748  22.65605501 22.63136855
 22.60827534 22.48371266 22.46120562 22.44820004],0.013005583120932585,[14.71707455  7.64856142  7.62897279  7.61360586  7.60165916  7.60285628
  7.60799935  7.6211498   7.6311195   7.6532897 ],-0.022170194901861784
16517, [24.01944218 23.52788089 23.38860193 23.20339605 22.89153153 22.84717927
 22.83436312 22.76604844 22.75774417 22.6873712 ],0.07037297110095153,[14.70622913  7.64219924  7.63214517  7.62518792  7.61447218  7.60980987
  7.61936684  7.6304803   7.63612053  7.64724877],-0.011128247836381
16689, [23.57595391 23.49231502 23.15305647 23.13022661 22.8325583  22.60836778
 22.49679862 22.32135793 22.29817548 22.20889828],0.08927720874767431,[14.61800842  7.61598894  7.61161726  7.59517344  7.58481425  7.57475842
  7.57083649  7.58625676  7.59065161  7.60613659],-0.015484977800578115
16449, [24.36346245 24.04241317 23.29281041 23.26340295 23.05941215 22.85620912
 22.77305675 22.74257714 22.58690896 22.57937954],0.007529417540588668,[14.33994038  7.4057207   7.40456464  7.39840729  7.38640518  7.38158968
  7.38874585  7.39788941  7.40960881  7.4114742 ],-0.001865395980167328
16285, [23.3968478  22.82724376 22.74250597 22.59637883 22.42213373 22.31581779
 22.23812524 22.22277678 22.19994018 22.12635697],0.07358320492023651,[14.3679673   7.46997717  7.45542699  7.44155507  7.42574937  7.41997188
  7.42518537  7.4270826   7.44607015  7.4554014 ],-0.009331250139765324
16503, [24.14219549 23.85239331 23.47894509 23.42981875 23.17715503 22.79392998
 22.67858604 22.55004979 22.16292288 22.14155339],0.021369486263452586,[14.32048915  7.41899672  7.41235167  7.40620321  7.39673188  7.39778917
  7.40633847  7.4081151   7.42250602  7.43578439],-0.013278375609610649
16271, [24.10872907 23.02587982 22.9931287  22.82209366 22.79270442 22.3561448
 22.28742594 22.27203242 22.12648959 22.09996158],0.026528009467309488,[14.4429818   7.51434693  7.50168352  7.4986675   7.49004002  7.48650727
  7.48960677  7.49900071  7.51618486  7.52799368],-0.011808812689992898
16449, [23.43790953 22.92880387 22.71817022 22.48432719 22.44403831 22.43397249
 22.43106973 22.18111887 22.13484794 22.11516849],0.01967944934932575,[14.42918322  7.50685104  7.50004868  7.485825    7.46608619  7.47304719
  7.47577617  7.47840477  7.48172701  7.48973602],-0.008009008272203744
16359, [23.72619485 23.54559728 23.15157409 23.04340115 22.65887321 22.49433174
 22.37258378 22.33950681 22.23146536 22.15363127],0.077834097294879,[14.35863397  7.46156861  7.45351978  7.44075366  7.43249539  7.43084888
  7.43799221  7.44043279  7.45246079  7.47770285],-0.025242057289543318
16596, [24.24798233 23.5057453  23.49316175 23.39144648 23.08506905 22.99596958
 22.64236574 22.4310871  22.3220459  22.2523925 ],0.06965340679171206,[14.48492815  7.53415081  7.50837503  7.4985924   7.49587384  7.48901857
  7.49468337  7.49937856  7.50507161  7.53217167],-0.027100057659989574
16478, [23.52246927 23.11078798 23.00015898 22.93462375 22.8768283  22.63238845
 22.61557755 22.42853975 22.17575884 22.075125  ],0.1006338395101416,[14.40682359  7.50042951  7.49425689  7.47421502  7.46007922  7.46387528
  7.47153314  7.47874221  7.4861089   7.49262103],-0.006512125821535264
16506, [23.89357407 23.70620258 22.88492396 22.6955123  22.67771313 22.64330936
 22.5123764  22.33093814 22.27874793 22.02799723],0.25075069997829047,[14.35129191  7.43604533  7.42742374  7.42450984  7.40786039  7.40612888
  7.4123552   7.41758522  7.43189923  7.44022875],-0.008329513163818802
